Paragraph,TitleChinese,ChineseText,Chapter Chinese,Book Chinese,Book period,earliest_date,latest_date,name,identity,ChapterYear
9,昭公七年,楚子之為令尹也，為王旌以田，芊尹無宇斷之，曰，一國兩君，其誰堪之，及即位，為章華之宮，納亡人以實之，無宇之閽入焉，無宇執之，有司弗與，曰，執人於王宮，其罪大矣，執而謁諸王，王將飲酒，無宇辭曰，天子經略，諸侯正封，古之制也，封略之內，何非君土，食土之毛，誰非君臣。故詩曰，普天之下，莫非王土，率土之濱，莫非王臣，天有十日，人有十等，下所以事上，上所以共神也，故王臣公，公臣大夫，大夫臣士，士臣皁，皁臣輿，輿臣隸，隸臣僚，僚臣僕，僕臣臺，馬有圉，牛有牧，以待百事，今有司曰，女胡執人於王宮，將焉執之。周文王之法曰，有亡荒閱，所以得天下也。吾先君文王作僕區之法曰，盜所隱器，與盜同罪，所以封汝也。若從有司，是無所執逃臣也，逃而舍之，是無陪臺也，王事無乃闕乎，昔武王數紂之罪，以告諸侯曰，紂為天下逋逃主，萃淵藪，故夫致死焉，君王始求諸侯而則紂，無乃不可乎，若以二文之法取之，盜有所在矣，王曰，取而臣以往，盜有寵，未可得也，遂赦之，楚子成章華之臺，願以諸侯落之，大宰薳啟彊曰，臣能得魯侯，薳啟彊來召公，辭曰，昔先君成公，命我先大夫嬰齊曰，吾不忘先君之好，將使衡父照臨楚國，鎮撫其社稷，以輯寧爾民，嬰齊受命于蜀，奉承以來，弗敢失隕，而致諸宗祧曰，我先君共王，引領北望，日月以冀，傳序相授，於今四王矣，嘉惠未至，唯襄公之辱臨我喪，孤與其二三臣，悼心失圖，社稷之不皇，況能懷思君德，今君若步玉趾，辱見寡君，寵靈楚國，以信蜀之役，致君之嘉惠，是寡君既受貺矣，何蜀之敢望，其先君鬼神實嘉賴之，豈唯寡君，君若不來，使臣請問行期，寡君將承質幣而見于蜀，以請先君之貺，公將往，夢襄公祖，梓慎曰，君不果行，襄公之適楚也，夢周公祖而行，今襄公實祖，君其不行，子服惠伯曰，行，先君未嘗適楚，故周公祖以道之，襄公適楚矣，而祖以道，君不行何之，三月，公如楚，鄭伯勞于師之梁，孟僖子為介，不能相儀，及楚，不能荅郊勞。,昭公七年,春秋左傳,['Warring States'],-468.0,-300,"['楚国的国君', '伍奢', '薳启强', '鲁侯', '嬰齐', '襄公', '子服惠伯', '郑伯', '孟僖子']","['楚国的国君是楚国的统治者', '伍奢是楚国的执政官和门官', '薳启强是楚国的大宰', '鲁侯是鲁国的国君', '嬰齐是鲁国的先大夫', '襄公是鲁国的先君', '子服惠伯是鲁国的臣子', '郑伯是郑国的国君', '孟僖子是鲁国的随从']",-535.0
11,僖公二十八年,天王狩于河陽，壬申，公朝于王所。,僖公二十八年,春秋左傳,['Warring States'],-468.0,-300,"['天王', '公', '国王']","['天王是河阳打猎的参与者', '公是拜见国王的人', '国王是被公拜见的人']",-632.0
0,莊公二十七年,二十有七年，春，公會杞伯姬于洮。,莊公二十七年,春秋左傳,['Warring States'],-468.0,-300,"['鲁庄公', '杞伯']","['鲁庄公是鲁国的国君', '杞伯是杞国的国君']",-667.0
5,桓公十七年,癸巳，葬蔡桓侯。,桓公十七年,春秋左傳,['Warring States'],-468.0,-300,['蔡桓侯'],['蔡桓侯是被安葬的人'],-695.0
5,僖公三十二年,三十二年，春，楚鬥章請平于晉，晉陽處父報之，晉楚始通。,僖公三十二年,春秋左傳,['Warring States'],-468.0,-300,"['斗章', '阳处父']","['斗章是楚国的使者', '阳处父是晋国的使者']",-628.0
16,隱公元年,鄭共叔之亂，公孫滑出奔衛，衛人為之伐鄭，取廩延，鄭人以王師，虢師，伐衛南鄙，請師於邾，邾子使私於公子豫，豫請往，公弗許。遂行，及邾人，鄭人，盟于翼，不書，非公命也。,隱公元年,春秋左傳,['Warring States'],-468.0,-300,"['郑共叔', '公孙滑', '周天子', '公子豫', '邾国国君']","['郑共叔是叛乱的发起者', '公孙滑是逃到卫国的人', '周天子是联合郑国攻打卫国的人', '公子豫是请求帮助郑国的人', '邾国国君是公子豫的上司，不同意派遣援助']",-722.0
16,成公二年,晉師歸，范文子後入，武子曰，無為吾望爾也乎，對曰，師有功，國人喜以逆之，先入，必屬耳目焉，是代帥受名也，故不敢，武子曰，吾知免矣，郤伯見公曰，子之力也夫，對曰，君之訓也，二三子之力也，臣何力之有焉，范叔見，勞之如郤伯，對曰，庚所命也，克之制也，燮何力之有焉，欒伯見，公亦如之，對曰，燮之詔也，士用命也，書何力之有焉。,成公二年,春秋左傳,['Warring States'],-468.0,-300,"['范文子', '武子', '郤伯', '晋公', '范叔', '欒伯', '庚', '克', '燮']","['范文子是晋国的官员，参与军队行动', '武子是晋国的官员，与范文子对话', '郤伯是晋国的官员，向晋公汇报', '晋公是晋国的君主，谦虚地将功劳归于他人', '范叔是晋国的官员，向晋公汇报', '欒伯是晋国的官员，向晋公汇报', '庚是晋国的官员或将领，晋公将功劳归于他', '克是晋国的官员或将领，晋公将功劳归于他', '燮是晋国的官员或将领，晋公将功劳归于他']",-589.0
0,莊公四年,四年，春，王二月，夫人姜氏享齊侯于祝丘。,莊公四年,春秋左傳,['Warring States'],-468.0,-300,"['姜氏', '齐侯']","['姜氏是夫人', '齐侯是姜氏宴请的客人']",-690.0
4,成公五年,秋，大水。,成公五年,春秋左傳,['Warring States'],-468.0,-300,[],[],-586.0
6,襄公二十三年,晉欒盈復入于晉，入于曲沃。,襄公二十三年,春秋左傳,['Warring States'],-468.0,-300,['欒盈'],['欒盈是晋国的一个人物'],-550.0
0,昭公三十一年,三十有一年，春，王正月，公在乾侯。,昭公三十一年,春秋左傳,['Warring States'],-468.0,-300,['鲁公'],['鲁国的国君'],-511.0
13,定公十年,初，叔孫成子欲立武叔，公若藐固諫曰，不可，成子立之而卒，公南使賊射之，不能殺，公南為馬正，使公若為郈宰，武叔既定，使郈馬正侯犯，殺公若，不能，其圉人曰，吾以劍過朝，公若必曰，誰之劍也，吾稱子以告，必觀之，吾偽固，而授之未，則可殺也，使如之，公若曰，爾欲吳王我乎，遂殺公若，侯犯以郈叛，武叔懿子圍郈，弗克，秋，二子及齊師復圍郈，弗克，叔孫謂郈工師駟赤曰，郈非唯叔孫氏之憂，社稷之患也，將若之何，對曰，臣之業，在揚水卒章之四言矣，叔孫稽首，駟赤謂侯犯曰，居齊魯之際而無事，必不可矣，子盍求事於齊以臨民，不然，將叛，侯犯從之，齊使至，駟赤與郈人為之宣言於郈中，曰，侯犯將以郈易于齊，齊人將遷郈民，眾兇懼，駟赤謂侯犯曰，眾言異矣，子不如易於齊，與其死也，猶是郈也，而得紓焉，何必此，齊人欲以此偪魯，必倍與子地，且盍多舍甲於子之門，以備不虞，侯犯曰，諾，乃多舍甲焉，侯犯請易於齊，齊有司觀郈將至，駟赤使周走呼曰，齊師至矣，郈人大駭，介侯犯之門甲，以圍侯犯，駟赤將射之，侯犯止之，曰，謀免我，侯犯請行，許之，駟赤先如宿，侯犯殿，每出一門，郈人閉之，及郭門，止之曰，子以叔孫氏之甲出，有司若誅之，群臣懼死，駟赤曰，叔孫氏之甲有物，吾未敢以出，犯謂駟赤曰，子止而與之數，駟赤止而納魯人，侯犯奔齊，齊人乃致郈。,定公十年,春秋左傳,['Warring States'],-468.0,-300,"['叔孙成子', '武叔', '公若藐', '公南', '侯犯', '骓赤']","['叔孙成子是武叔的支持者，想立他为继承人', '武叔是叔孙成子想立的继承人，后被公南指使刺客射杀未遂', '公若藐是反对立武叔为继承人的人，后被侯犯杀死', '公南是指使刺客去射杀武叔的人，后安排公若担任郈地的宰官', '侯犯是郈地的反叛者，杀死公若并与齐国交换土地', '骓赤是郈地的工师，策划让侯犯离开郈地并让鲁国接管']",-500.0
5,桓公三年,冬，齊侯使其弟年來聘。,桓公三年,春秋左傳,['Warring States'],-468.0,-300,"['齐国国君', '年']","['年是齐国国君的弟弟', '年是出使拜访的使者']",-709.0
16,襄公二十六年,鄭伯歸自晉，使子西如晉聘，辭曰，寡君來煩執事，懼不免於戾，使夏謝不敏，君子曰，善事大國。,襄公二十六年,春秋左傳,['Warring States'],-468.0,-300,"['郑伯', '子西']","['郑伯是郑国的君主', '子西是郑伯的臣子']",-547.0
0,哀公十四年,十有四年，春，西狩獲麟。,哀公十四年,春秋左傳,['Warring States'],-468.0,-300,[],[],-481.0
13,襄公二十六年,楚子，秦人，侵吳，及雩婁，聞吳有備而還，遂侵鄭，五月，至于城麇，鄭皇頡戍之，出與楚師戰，敗，穿封戌囚皇頡，公子圍與之爭之，正於伯州犁，伯州犁曰，請問於囚，乃立囚，伯州犁曰，所爭，君子也，其何不知，上其手曰，夫子為王子圍，寡君之貴介弟也，下其手曰，此子為穿封戌，方城外之縣尹也，誰獲子，囚曰，頡遇王子弱焉，戌怒，抽戈逐王子圍，弗及，楚人以皇頡歸，印堇父與皇頡戍城麇，楚人囚之，以獻於秦，鄭人取貨於印氏以請之，子大叔為令正，以為請，子產曰，不獲，受楚之功，而取貨於鄭，不可謂國，秦不其然，若曰拜君之勤鄭國，微君之惠，楚師其猶在敝邑之城下，其可，弗從，遂行，秦人不予，更幣，從子產，而後獲之。,襄公二十六年,春秋左傳,['Warring States'],-468.0,-300,"['皇颉', '穿封戌', '公子围', '伯州犁', '印堇父', '子大叔', '子产']","['皇颉是郑国的驻守者，被楚将穿封戌俘虏', '穿封戌是楚国的将领，俘虏了皇颉', '公子围是楚国的王子，与穿封戌争执如何处理俘虏', '伯州犁是楚国的调解者，负责调解穿封戌与公子围的争执', '印堇父是郑国的驻守者，与皇颉一同驻守城麇，被楚军俘虏', '子大叔是郑国的官员，向秦国请求援助以释放皇颉', '子产是郑国的官员，反对子大叔的请求，最终成功释放皇颉']",-547.0
23,襄公十九年,齊及晉平，盟于大隧，故穆叔會范宣子于柯，穆叔見叔向，賦載馳之四章，叔向曰，肸敢不承命，穆叔曰，齊猶未也，不可以不懼，乃城武城。,襄公十九年,春秋左傳,['Warring States'],-468.0,-300,"['穆叔', '范宣子', '叔向']","['穆叔是齐国的代表', '范宣子是晋国的代表', '叔向是穆叔的朋友或同事']",-554.0
10,昭公十九年,秋，齊高發帥師伐莒，莒子奔紀鄣，使孫書伐之，初，莒有婦人，莒子殺其夫，己為嫠婦，及老，託於紀鄣，紡焉以度而去之，及師至，則投諸外，或獻諸子占，子占使師夜縋而登，登者六十人，縋絕，師鼓譟，城上之人亦譟，莒共公懼，啟西門而出，七月，丙子，齊師入紀。,昭公十九年,春秋左傳,['Warring States'],-468.0,-300,"['高发', '孙书', '莒国君主', '子占', '莒共公']","['齐国的将领', '莒国的将领', '莒国的国君', '纪鄣的负责人', '莒国的国君']",-523.0
12,文公四年,衛甯武子來聘，公與之宴，為賦湛露，及彤弓，不辭，又不荅賦，使行人私焉，對曰，臣以為肄業及之也，昔諸侯朝正於王，王宴樂之，於是乎賦湛露，則天子當陽，諸侯用命也，諸侯敵王所愾，而獻其功，王於是乎賜之，彤弓一，彤矢百，玈弓矢千，以覺報宴，今陪臣來繼舊好，君辱貺之，其敢干大禮以自取戾。,文公四年,春秋左傳,['Warring States'],-468.0,-300,"['甯武子', '鲁公']","['甯武子是卫国的来访者', '鲁公是设宴款待甯武子的人']",-623.0
6,僖公五年,九月，戊申朔，日有食之。,僖公五年,春秋左傳,['Warring States'],-468.0,-300,[],[],-655.0
5,僖公十六年,十六年，春，隕石于宋五，隕星也，六鷁退飛，過宋都，風也，周內史叔興聘于宋，宋襄公問焉，曰，是何祥也，吉凶焉在，對曰，今茲魯多大喪，明年齊有亂，君將得諸侯而不終，退而告人曰，君失問，是陰陽之事，非吉凶所生也，吉凶由人，吾不敢逆君故也。,僖公十六年,春秋左傳,['Warring States'],-468.0,-300,"['内史叔兴', '宋襄公']","['内史叔兴是周国的官员，负责与宋国的外交事务', '宋襄公是宋国的君主']",-644.0
13,昭公十九年,鄭大水，龍鬥于時門之外洧淵，國人請為禜焉，子產弗許，曰，我鬥，龍不我覿也，龍鬥，我獨何覿焉，禳之則彼其室也，吾無求於龍，龍亦無求於我，乃止也。,昭公十九年,春秋左傳,['Warring States'],-468.0,-300,['子产'],['子产是郑国的官员或领导者，负责决策'],-523.0
3,昭公五年,夏，莒牟夷以牟婁及防茲來奔。,昭公五年,春秋左傳,['Warring States'],-468.0,-300,"['牟夷', '牟婁', '防茲']","['牟夷是牟婁和防茲的携带者', '牟婁是被牟夷携带来投奔的人', '防茲是被牟夷携带来投奔的人']",-537.0
3,莊公四年,紀侯大去其國。,莊公四年,春秋左傳,['Warring States'],-468.0,-300,['纪侯'],['纪侯是纪国的君主'],-690.0
3,宣公元年,晉放其大夫胥甲父于衛。,宣公元年,春秋左傳,['Warring States'],-468.0,-300,['胥甲父'],['晋国的大夫'],-608.0
8,哀公元年,夏，四月，齊侯，衛侯，救邯鄲，圍五鹿。,哀公元年,春秋左傳,['Warring States'],-468.0,-300,"['齐侯', '卫侯']","['齐侯是齐国的君主', '卫侯是卫国的君主']",-494.0
1,莊公十一年,夏，五月，戊寅，公敗宋師于鄑。,莊公十一年,春秋左傳,['Warring States'],-468.0,-300,[],[],-683.0
4,隱公八年,八月，葬蔡宣公。,隱公八年,春秋左傳,['Warring States'],-468.0,-300,['蔡宣公'],['蔡宣公是蔡国的国君'],-715.0
2,襄公十五年,夏，齊侯伐我北鄙，圍成，公救成，至遇。,襄公十五年,春秋左傳,['Warring States'],-468.0,-300,"['齐国国君', '我国国君']","['齐国国君是齐国的统治者', '我国国君是我国的统治者']",-558.0
9,成公六年,冬，季孫行父如晉。,成公六年,春秋左傳,['Warring States'],-468.0,-300,['季孙行父'],['到晋国访问的使者'],-585.0
18,定公十五年,秋，七月，壬申，姒氏卒，不稱夫人，不赴且不祔也，葬定公，雨，不克襄事，禮也，葬定姒，不稱小君，不成喪也。,定公十五年,春秋左傳,['Warring States'],-468.0,-300,"['姒氏', '定公']","['姒氏是定公的妻子', '定公是姒氏的丈夫']",-495.0
6,昭公二十年,費無極言於楚子曰，建與伍奢，將以方城之外叛，自以為猶宋鄭也，齊晉又交輔之，將以害楚，其事集矣，王信之，問伍奢，伍奢對曰，君一過多矣，何信於讒，王執伍奢，使城父司馬奮揚殺大子，未至而使遣之，三月，大子建奔宋，王召奮揚，奮揚使城父人執己以至，王曰，言出於余口，入於爾耳，誰告建也，對曰，臣告之，君王命臣曰，事建如事余，臣不佞，不能苟貳，奉初以還，不忍後命，故遣之，既而悔之，亦無及，巳，王曰，而敢來，何也，對曰，使而失命，召而不來，是再奸也，逃無所入王曰，歸，從政如他日，無極曰奢之子材，若在吳必憂楚國，盍以免其父召之，彼仁必來，不然將為患，王使召之，曰，來，吾免而父，棠君尚謂其弟員曰，爾適吳，我將歸死，吾知不逮，我能死，爾能報，聞免父之命，不可以莫之奔也，親戚為戮，不可以莫之報也，奔死免父，孝也，度功而行，仁也，擇任而往，知也，知死不辟，勇也，父不可棄，名不可廢，爾其勉之，相從為愈，伍尚歸，奢聞員不來，曰，楚君大夫其旰食乎，楚人皆殺之，員如吳，言伐楚之利於州于。公子光曰：是宗為戮，而欲反其讎，不可從也。員曰，彼將有他志，余姑為之求士，而鄙以待之，乃見鱄設諸焉，而耕於鄙。,昭公二十年,春秋左傳,['Warring States'],-468.0,-300,"['费无极', '楚王', '太子建', '伍奢', '司马奋扬', '伍子胥', '伍尚', '公子光', '专诸']","['费无极是楚国的臣子', '楚王是楚国的国君', '太子建是楚国的太子', '伍奢是楚国的臣子', '司马奋扬是城父的司马', '伍子胥是伍奢的儿子', '伍尚是伍子胥的弟弟', '公子光是吴国的公子', '专诸是被伍子胥推荐的人才']",-522.0
6,桓公十六年,十六年，春，正月，會于曹，謀伐鄭也。,桓公十六年,春秋左傳,['Warring States'],-468.0,-300,['鲁国'],['鲁国是参与计划讨伐郑国的国家之一'],-696.0
